Song_ID,Tonic,Chords
205,E,"E:min,A:maj B:maj,B:13,E:maj,A:maj,B:maj,A:maj F#:min,B:7,"
206,E,"E:maj E:aug(7),A:maj,A:min6,E:maj,B:maj A:maj G#:min F#:min,E:maj E:aug,A:maj7 A:min6,E:maj G#:7,E:maj7 E:7,E:maj E:aug(b7),E:maj E:7,B:7 C:7,F:maj F:aug,Bb:maj7 Bb:min,F:maj A:7,D:7(b9),G:7,G:min7 C:7,F:maj F:7,C:7 N,F:maj,Bb:maj Bb:min6,"
207,Eb,"Eb:maj,"
208,G,"G:min,F:7,Eb:maj7,D:sus4 D:maj,D:7,Bb:maj,C:min,C:min7,D:maj,G:maj7,A:min7,G:maj,G:min7,"
209,E,"E:maj,A:maj,D:maj B:7,"
210,G,"G:maj,D:7,C:maj,A:7,"
211,Ab,"Ab:maj,Eb:maj,Eb:maj Ab:maj,F:min,C:min,Db:maj,Bb:min Eb:sus4,Bb:min Eb:maj,"
212,F,"F:maj D:min,Bb:maj,C:maj,F:maj,G:7,C:7,"
213,Bb,"Bb:maj,F:sus4(b7),C:min7,Eb:maj,G:min7,C:7,F:maj,Bb:maj G:min7,C:7 F:maj,C:min Bb:maj F:maj,Eb:maj F:maj,D:min,G:min Eb:maj,F:7,"
214,D,"D:7,G:7,A:7,D:9,"
215,D,"D:1,D:maj,E:min7 A:maj,D:maj B:min,E:min,"
216,E,"E:maj,B:maj A:maj,D:maj A:maj,E:maj B:maj,E:maj D:maj,C:maj G:maj,A:maj,E:min D:maj,B:maj,E:min B:1,C:1 G:1,A:maj E:1,F:1 C:1,F:1 E:1,A:min,E:min,F:dim,B:7,C:dim,G:maj7,C:1(b5,Db:maj,Eb:1(b5,G:1(b5,Bb:maj7,A:1(b5,"
217,F,"F:maj,C:maj,G:maj,D:maj,"
218,C#,"A:maj7,E:maj,E:maj7,"
219,F,"F:maj(9),F:maj,G:min,F:maj F:maj,D:maj,Bb:maj,G:min7 G:min7,A:min,Ab:maj Eb:maj,G:min7,C:maj,"
220,B,"B:maj,E:maj,E:7,B:7,"
221,E,"E:maj,B:maj A:maj,D:maj A:maj,E:maj B:maj,E:maj D:maj,C:maj G:maj,A:maj,E:min D:maj,B:maj,E:min B:1,C:1 G:1,A:maj E:1,F:1 C:1,F:1 E:1,A:min,E:min,F:dim,B:7,C:dim,G:maj7,C:1(b5,Db:maj,Eb:1(b5,G:1(b5,Bb:maj7,A:1(b5,"
222,E,"E:maj,A:maj,A:maj B:maj,A:maj(9),B:maj,Db:min7,"
223,E,"E:min,A:min7,B:sus4,B:maj,B:sus4 B:maj,C:maj D:maj,G:maj,G:maj G:7,B:7,E:min E:min,C:maj,G:7,"
224,D,"D:maj,A:maj,B:min,G:maj7,E:min7,A:7,D:maj7,"
225,E,"E:min7,E:min9 E:min7,A:min7,Bb:1 A:1,"
226,G,"G:maj,E:min,C:maj,D:maj,F:maj,A:maj,A:min,Eb:maj,Ab:maj,"
227,G,"G:min7,"
228,C,"C:maj(9),D:min,A:min,F:maj,G:maj,C:maj,G:7,"
229,C#,"A:maj7 B:maj6,A:maj B:7,A:maj,A:maj B:maj,A:maj7,"
230,F,"F:maj,Bb:maj,C:maj,D:min,Bb:min,C:7,"
231,Db,"Db:maj,Db:7,Eb:maj,Eb:min,Eb:hdim7,A:7,D:maj,E:maj,E:min,E:hdim7,F:min,F:hdim7,"
232,G,"G:maj(9),A:min7,B:min7 E:min7,A:min7 D:sus4(b7,G:maj,E:min,C:maj(9) D:7,B:min7 D:sus4(b7,C:maj(9) G:maj(9),B:min7 E:7,B:min7 E:7(b9),C:maj9,A:min9 D:sus4(b7,C:sus4(9) C:maj D:sus4(b7,Eb:11,Ab:maj(9),Bb:min7,C:min7 F:min7,C:min7 F:7,C:min7 F:7(b9),Db:maj9,Bb:min9 Eb:sus4(b7,"
233,D,"A:7,D:maj,A:maj,F:maj G:maj,C:maj A:maj G:maj F:maj,A:7(#9),"
234,Ab,"Ab:maj,C:min7,Bb:min7,Db:maj,Gb:maj,Gb:maj7,Eb:min7,B:maj,B:min7,A:maj,D:maj,"
235,F#,"B:min,C:dim,B:maj,D:maj,"
236,E,"E:maj,G:maj,C:maj,E:min7,A:min,E:min,"
237,C,"C:maj,F:maj,G:7,C:7,D:7,D:min7,F:maj F#:dim7,C:maj G:7,"
238,G,"G:maj,C:maj,C:maj D:maj,D:maj,"
239,F,"F:maj,F:1,F:maj F:maj6,F:maj7 F:maj,D:min9,Bb:maj,Bb:maj(9),C:7,F:sus4 F:maj,D:min7,C:maj,C:maj D:maj,G:maj,G:sus4 G:maj,E:min7,C:maj(9),D:maj,G:maj(9),"
240,Ab,"Ab:maj Eb:maj,Db:maj(9),F:min7 C:min,Db:maj Eb:maj,C:min,Bb:min,Eb:maj,Ab:maj Bb:min,Ab:maj Db:maj,Bb:min Eb:maj,Ab:maj Db:maj Eb:maj,Db:maj Eb:maj Ab:maj,"
241,D,"D:maj,Bb:maj C:maj,C:maj,Bb:maj,A:sus4,A:maj,G:maj,"
242,Ab,"Ab:1,Bb:1,Gb:1,Ab:maj,Bb:min7,Gb:maj,Bb:min,"
243,E,"E:5,A:5,A:5 E:5,E:5 G:5,G:5,B:5,D:5,E:5 D:5,"
244,Bb,"Bb:maj,Eb:maj,C:7,Db:maj Ab:maj,F:maj,Eb:sus4 Eb:maj,Ab:7,G:7,C:min9,Gb:7,C:min7,D:sus4(b7) D:7,G:min,Eb:sus4,C:min7 Bb:maj,F:7,"
245,E,"E:maj,A:maj B:maj,A:maj,B:maj,E:7,E:maj E:7,B:maj A:maj G#:min F#:min,"
246,Db,"Db:7,Gb:7,Ab:7,Gb:7 Db:7,Gb:maj,"
247,B,"E:7,B:maj,E:maj,E:maj B:maj,"
248,A,"A:1 E:1,B:1 D:1,A:maj E:maj,B:min D:maj,G:maj,D:maj,"
249,Ab,"Ab:7(#9),"
250,E,"E:maj,E:maj A:maj,A:maj,D:maj A:maj,B:7,D:maj,"
251,E,"E:maj,A:maj,B:maj,"
252,G,"G:min C:7,D:7,C:7,"
253,F,"G:7,F:maj,C:7,C:maj,Eb:maj Bb:maj,Eb:maj,A:min7,D:min7,G:maj,D:maj,A:7,E:7,B:maj F#:maj,A:maj E:maj,B:7,"
254,Bb,"Bb:1,Eb:maj,F:maj,Eb:min,Bb:7,G:min7,Gb:maj,Bb:maj G:min7 F:maj,Bb:maj F:maj,G:min Ab:maj6,Eb:maj Bb:maj,C:7,Db:dim C:min7,Bb:maj F:maj7,Bb:maj,Bb:maj G:7,C:maj G:maj,A:min Bb:maj6,F:maj C:maj,D:7,Eb:dim D:min7,C:maj,C:maj A:min G:maj,"
255,G,"G:maj,G:aug,G:maj6,D:7,A:min D:maj,C:maj,C:aug,C:maj6,C:7,F:maj,F:min,Bb:maj,C:maj G:maj,"
256,D,"D:maj6,C:maj6,Bb:maj6,G:min7,Eb:maj7,G:min9,A:min,D:maj,F:maj,F:5,C:maj,B:min7,Bb:maj7,Eb:maj9,A:min7,A:1,C:sus4(9) C:maj,E:min E:min,E:min9,D:min D:min,D:min7,"
257,E,"E:maj,A:maj,B:maj,B:7,A:maj7,C:maj,G:maj,A:min,E:min,F:maj,E:maj E:maj,"
258,D,"D:maj,G:maj,G:maj A:maj,A:maj,G:maj(9),A:sus4(b7) A:maj,D:sus4 D:maj,E:min11 E:min7,A:sus4(b7),"
259,Ab,"Ab:7,Db:7,Gb:maj,Ab:maj,Cb:7,Bb:min,Eb:7,Cb:maj,"
260,Eb,"Eb:maj,"
261,A,"A:maj A:maj,A:maj,D:maj7 D:min6,A:maj7,B:min7,E:sus4,E:7,A:7,D:maj7,E:sus4(b7) E:7,E:sus4(b7,B:min,B:maj7,B:7,E:maj7,B:maj B:maj,B:maj,E:maj7 E:min6,"
262,A,"A:5,E:maj F:maj7,C:maj Bb:maj A:min7,E:maj F:maj,D:maj B:maj E:maj,A:min,D:maj,D:min,G:maj,E:min7,A:min7 E:min7,F:maj C:maj,D:min A:min7,B:maj E:maj,A:maj,Bb:maj,C:maj,E:min,F:maj,"
263,Bb,"C:min7,Bb:maj,Bb:7,Eb:maj,G:min,F:maj,Ab:maj(9),Ab:maj,Gb:maj,Db:maj6,Bb:7(#9),Eb:min7,Ab:7,F:min7,Bb:min7,Ab:sus4(b7),Cb:maj(9),"
264,Db,"Db:1,Db:7,Gb:7,Ab:7,"
265,D,"D:min,D:min7,B:min,G:11,G:min11,F:maj(9),C:maj,"
266,F,"F:maj,F:maj C:maj,Bb:maj,D:min,Bb:maj C:sus4,C:maj,F:maj Bb:maj,Bb:maj F:maj,G:min7 C:sus4,G:min7,C:sus4(b7),Bb:maj C:sus4(b7),F:1,C:sus4,"
267,C,"C:maj,G:7,F:maj,E:7,A:min,G:maj,C:7,D:7,"
268,F,"Bb:maj7,D:min,G:7,C:7,F:maj,Bb:maj C:maj,D:min C:maj,D:min G:7,C:maj Bb:maj,C:maj C:7,Bb:maj,"
269,C,"F:maj,C:maj,G:maj,F:maj6,E:min,A:min,Bb:maj7,"
270,Eb,"Bb:sus4(9),Eb:maj Ab:maj,Eb:maj7 Ab:maj,Ab:maj Ab:maj6,Ab:maj7 Ab:maj6,Eb:maj,Ab:maj F:min7,Ab:maj7 Eb:maj,Ab:maj,"
271,F,"F:7,Bb:7,"
272,C,"D:min E:min7 D:min7,G:maj,C:maj,Ab:maj,G:min7,F:min7,A:maj,"
273,Bb,"Bb:maj,G:min7,Eb:sus4(b7,F:sus4(b7,Eb:maj(#11),F:sus4,G:min,Eb:maj,D:7,F:sus4 G:min,C:min Bb:maj Eb:maj,G:min F:7,F:sus4 D:7,G:min F:sus4(b7) G:min7 F:maj,"
274,A,"A:min,E:7,Bb:min,F:7,B:min,"
275,A,"A:min(9),A:min,D:min,F:maj,G:maj,E:7,A:maj,B:min,D:maj,"
276,E,"E:1 A:1,E:1,E:7,B:7,E:maj,A:maj,E:maj A:maj,E:maj B:7 E:maj,"
277,Eb,"Eb:maj7,C:min,Bb:sus4(b7,Ab:maj7,C:min Bb:min Ab:maj,"
278,E,"E:maj,A:maj,B:maj,A:maj B:maj,"
279,E,"E:maj,A:maj,B:maj,"
280,F,"F:7,C:7,Bb:maj,Ab:maj,"
281,F,"F:maj,D:min,Bb:maj,C:maj,G:maj,C:maj Db:maj,Gb:maj,Eb:min,Db:7,B:maj,B:maj Ab:maj,Db:maj,Ab:maj,"
282,A,"A:maj,G:maj D:maj,D:maj,C:maj,E:maj,G:maj,B:min,B:min7,A:sus2(b7),F:maj7,E:7(b9),A:maj(9),"
283,Bb,"F:maj(9),Eb:min6(#11),Bb:maj,Eb:maj9(13,Eb:sus4(b7,G:min7,Ab:maj(9),C:sus4(b7),C:7,Eb:maj6(9),Ab:maj Bb:maj6 Bb:maj,G:min7(11),F:sus4(9),Ab:maj6(9),Eb:maj9,"
284,Db,"Db:maj7,Eb:min7 Ab:7,Eb:min7 Ab:13,Db:maj,Db:7,Gb:maj7,Ab:7,Bb:min,Eb:min7,Ab:13,Eb:9,Db:maj6(9),"
285,E,"E:maj,E:maj6(9),B:7,A:maj G#:min7,A:maj,B:maj,D:maj,E:maj B:maj,"
286,B,"B:5 F#:sus4,E:sus2,A:9 E:maj,B:5 E:5,B:maj F#:sus4,E:9,B:maj,E:maj,B:sus4,B:5,A:maj,D:maj,E:maj7,A:9,"
287,Gb,"Gb:maj Fb:5(b7),Gb:maj,Gb:maj Fb:maj,D:maj B:min(11),G:maj C:maj,A:maj C#:dim,B:min E:min7,"
288,G,"G:5,G:sus4,D:maj,G:maj,C:maj,G:maj C:maj,C:7,D:7 N,G:7,D:maj N,D:1,"
289,C,"C:maj,C:7(#9),"
290,D,"D:maj,B:min7,A:sus4(b7) A:maj,A:sus4(b7),D:maj B:min,C:maj,F:maj C:maj,G:maj C:maj,"
291,D,"B:min7,B:min11,E:min,B:sus4,B:maj,A:sus4,A:maj,G:sus4,G:maj,E:maj,E:maj F#:maj B:maj,D:maj,D:sus4(b7),D:7,C:sus4(b7),C:7,Bb:sus4(b7),Bb:7,A:sus4(b7),A:7,"
292,Db,"Db:7,Gb:7,Ab:7,Db:maj Gb:maj,Db:maj,Gb:7 Gb:maj6,"
293,A,"A:maj,E:maj,D:maj,A:5,E:5,D:5,"
294,A,"A:maj,E:maj,D:maj,D:maj E:maj,D:maj G:7,A:7,B:sus4(b7),E:min,F:7,A:1 C:1 G:1,Eb:maj Ab:7,Bb:7,Eb:maj Bb:7,Ab:7,Eb:maj D:7,G:sus4 G:maj7,A:sus4(b7),F:min7,Bb:maj,Eb:maj,F:maj,Eb:maj F:maj,Eb:sus4(b7,Bb:maj6,Eb:min6,Eb:min,"
295,E,"E:maj,B:maj,E:7,A:maj A#:dim,E:maj C#:min F#:min7 A:maj,E:maj A:maj E:maj B:maj,E:maj A:maj E:maj,A:maj,B:min7 E:maj,A:7,D:maj D#:dim,A:maj F#:min B:min7 D:maj,A:maj D:maj A:maj E:maj,"
296,A,"A:7,D:7,E:min,C:maj,D:maj,"
297,C,"C:maj F:maj,G:maj,C:maj,F:maj,D:min7,G:sus4(b7),C:maj G:7,A:min7 G:7 F:maj C:maj,D:min E:min7,F:maj7,G:7,"
298,Bb,"Bb:maj,Bb:maj7,Ab:maj6,G:min,D:min,Eb:maj,C:min,F:maj,Eb:maj7,C:minmaj7,"
299,Ab,"Ab:maj,F:min,Db:maj,Eb:maj Db:maj,Ab:maj6,Ab:maj7,Ab:maj F:min,Db:maj Eb:maj,Ab:maj7 F:min,Db:maj C:7,Bb:min,G:hdim7,C:7,Bb:min7,Eb:7,Ab:7(b13),F:7,C:min7,Db:maj7,"
300,E,"E:maj,A:7,B:7,"
301,Eb,"Eb:min7,Ab:min7,Eb:min7(b13),C:min,Cb:maj,Ab:min,Bb:maj,Eb:min,Ab:7,Ab:maj,"
302,D,"D:maj,D:7,G:maj,A:maj,B:min,B:min(11),E:7,G:maj A:maj,"
303,C,"C:maj,G:7,F:maj,E:7,A:min,G:maj,C:7,D:7,"
304,C,"E:min D:min,F:maj E:min,G:maj,C:maj E:min7,F:maj6(9),C:maj D:min7,F:maj G:7,D:min7,G:7,E:sus4(b7) E:7,A:min,E:7,G:maj6,D:7,F:maj,A:min7,E:min7,G:sus4(b7),"
305,E,"E:maj,A:maj,B:maj,B:7,E:7,A:maj E:maj,"
306,A,"A:1,A:1 A:maj,E:maj,G:maj,G:maj F:maj,F:maj,C:maj,D:min7,A:maj A:maj,A:maj E:maj,C:maj C:maj,C:maj6 C:maj,E:min7,F:maj F:maj,"
307,D,"D:5 A:5 B:5,G:5 A:5 D:5,A:maj,D:maj,B:min,G:maj A:maj D:maj,B:min A:maj,G:5,B:maj,"
308,C,"F:maj(9) A:min7,G:maj(9),C:maj,G:maj,F:maj,G:maj(9) C:maj,Bb:maj,G:maj N,G:maj C:maj,"
309,F#,"B:maj,E:maj B:maj,"
310,Eb,"F:min9,Bb:sus4(b7,Eb:maj7,Db:7 C:7,A:7(#11),Ab:maj7,G:min7,F:min7,C:min,Db:7(#11),F:7,"
311,F,"F:1,F:7,C:7,F:7 F:maj,Bb:maj9 Bb:maj6,Bb:7,C:7 Bb:7,"
312,E,"A:maj,E:maj,D:maj9 C#:min7,D:maj7(#11),D:maj7,"
313,E,"E:1,E:maj,A:maj,A:maj D:maj,E:maj A:maj,E:1 D:1 E:1,"
314,A,"A:maj,G:maj,D:maj,D:maj D:sus4(b7),"
315,F#,"B:maj B:sus4(b7,B:maj C#:maj,G:maj G:sus4(b7,C:maj C:sus4(b7,C:maj D:maj,Ab:maj Ab:sus4(b7,Db:maj Db:sus4(b7,Db:maj Eb:maj,"
316,C,"C:maj,F:maj,G:maj,G:7,F:maj G:7,"
317,B,"B:1,E:sus4(b7,B:min A:maj,D:maj A:maj,G:maj7,A:maj6,B:min7,B:5,E:min7 D:maj(9),E:min,E:min7,"
318,D,"E:min A:maj,D:maj G:maj,G:maj A:maj,D:maj,D:maj B:min,G:maj,A:maj A:maj,A:maj,D:maj E:min,B:min G:maj,B:min,C:maj,"
319,F#,
320,C,"C:maj,C:maj F:maj,G:maj,"
321,A,"A:sus2,A:maj,D:sus2,D:maj,E:maj,B:min7,B:min,B:maj,A:sus4,D:sus4,"
322,Db,"Db:maj,Ab:7,Db:7,Gb:maj,Eb:min7 Ab:7,C:dim Db:maj,A:7,D:maj,D:7,G:maj,E:min7 A:7,Bb:7,Eb:maj,Eb:7,Ab:maj,D:dim Eb:maj,"
323,D,"D:maj,E:min,A:sus4 A:maj,D:maj D:maj,G:maj,A:sus4 A:7,A:7,G:maj A:7,D:maj A:maj,C:maj6,"
324,D,"D:min,A:min,G:1,B:5,G:5 A:5,D:min7,D:min13,"
325,F,"F:maj C:maj,Bb:maj C:maj,F:maj,Bb:maj,Eb:maj,C:maj,D:min,C:7,Bb:7,Eb:maj Bb:maj,Bb:maj(9),F:maj13,A:maj,A:7(#9),Ab:maj,Bb:maj7,Eb:sus4,F:maj F:7,"
326,Bb,"Bb:maj,F:sus4(b7),C:min7,Eb:maj,G:min7,C:7,F:maj,Bb:maj G:min7,C:7 F:maj,C:min Bb:maj F:maj,Eb:maj F:maj,D:min,G:min Eb:maj,F:7,"
327,Eb,"Eb:maj,B:maj D:dim,B:maj,Db:maj,Gb:maj6 Ab:maj6,Eb:min11,Ab:min11 Bb:min,Ab:min11 Ab:min9,Eb:min13,Ab:min9,Bb:sus4 Bb:maj,Bb:maj,B:maj Bb:7,Ab:min7,Bb:11,Eb:maj9,Gb:maj Ab:11,Ab:min,Ab:min9 A:dim,"
328,C,"C:maj,G:7,C:maj F:maj,G:maj,F:maj,Bb:maj,"
329,D,"D:min,Bb:maj,C:maj,F:maj,G:maj,G:min,"
330,F,"D:1,G:1,Bb:1,F:maj,G:min,Bb:maj,Eb:maj,A:maj,D:min,G:min C:maj,C:maj,"
331,G,"F:maj,G:maj,G:maj F:maj,G:maj A:1,G:maj F:maj G:maj F:maj,"
332,F,"F:1,F:maj(9),G:min7,G:min,F:maj,G:min Bb:maj,Eb:maj,Bb:maj Bb:maj6,Bb:7 Bb:maj6,Bb:7 C:maj,A:min7 Bb:maj7,Bb:maj D:min7,A:min7,Bb:maj7,F:maj7,G:min C:sus4(9),D:min6,D:min7,D:min(b13),Ab:min,Gb:maj7,Ab:min7,Gb:maj,Bb:min7 Cb:maj7,Cb:maj Eb:min7,Bb:min7,Cb:maj,"
333,C,"F:min,C:min,F:min G:min,G:min C:min,Ab:maj,Bb:maj,G:min,C:maj,Bb:sus4(b7),"
334,Eb,"Eb:min7,Ab:7,Ab:7 Gb:7 F:7 E:7,Eb:min7 Ab:7,F:7,Bb:maj,"
335,C,"C:maj,D:min,F:maj,F:min,A:min,G:maj,"
336,F,"F:maj A:min7,D:min F:maj,Bb:maj F:maj,G:min7 C:11,F:maj,Bb:maj7,G:min7,G:min7 A:min7 D:min,C:11,G:min7 F:maj,Bb:maj7 F:maj,"
337,F,"Bb:maj,Ab:maj,C:7,F:min F:min7,F:min7,F:min7 Bb:7,"
338,Eb,"Eb:maj,G:min,D:maj A:maj,B:min7 B:min7,D:maj,"
339,Db,"Db:maj(9),Ab:7,Ab:maj,Gb:maj6(9) Db:maj,Gb:maj6(9),Ab:maj Gb:maj(9),Ab:maj6 Ab:9,Gb:maj(9) Db:maj,Eb:min7(11),Ab:maj6 Gb:maj,Db:sus4(9) Db:maj(9),Db:maj Ab:maj,Db:maj,Gb:maj Db:maj,Gb:maj,Ab:maj Ab:sus4(b7),Ab:maj6,Gb:maj6,Ab:maj Ab:9,"
340,D,"D:7,D:min7,C:sus4,G:7,A:7,D:7(#9),"
341,A,"A:maj,D:maj,E:7,E:maj A:maj,"
342,Eb,"Eb:maj,Ab:maj,Eb:maj7,Bb:aug(b7),Eb:7,Ab:maj7,Bb:maj,G:min7,C:min,G:min7 G:7,C:min F:9,F:9,F:maj,G:9,Bb:maj7,G:min7 C:sus4(b7,C:aug(b7),F:7,C:maj,A:min7,D:min,A:min7 A:7,D:min G:9,C:sus4(b7,"
343,A,"A:maj,E:maj,D:maj,F:maj,Bb:maj,Gb:maj,"
344,Ab,"Ab:1,Bb:1,Gb:1,Ab:maj,Bb:min7,Gb:maj,Bb:min,"
345,F,"F:maj,Bb:maj,C:maj,C:sus4,"
346,C,"A:min,E:aug,D:7,D:min7,E:min7,D:maj9,G:11,C:maj,C:maj7,C:maj6,D:min,D:minmaj7,G:maj,Bb:maj,C:11,C:7,F:maj7,G:7,A:7,F:maj,E:7,A:minmaj7,D:7(#11),Ab:7,Db:maj,Db:maj7,Db:maj6,Eb:min,Eb:minmaj7,Eb:min7,Ab:maj,B:maj,Bb:11,Ab:dim7,Gb:maj7,F:7,Bb:min,Bb:minmaj7,Eb:9,F:min7,Ab:11,Bb:sus4(b7),Bb:7,Bb:min7,F:aug,Eb:7,Eb:min7 Ab:11,"
347,Db,"Db:maj,Eb:min,Db:sus4 Db:maj,Gb:maj7 Gb:maj6,Ab:sus4 Ab:maj Ab:sus4 Ab:maj,Db:maj Db:maj,Gb:maj7,Eb:min7 Ab:maj,Db:maj7,Db:7 Db:maj,Eb:min7,Cb:maj,Gb:maj7 Db:maj,Ab:maj,"
348,Bb,"Bb:maj,Bb:maj7,F:sus4(b7,Eb:maj,Eb:maj F:sus4(b7),C:min7 F:7,Eb:maj F:7,Eb:maj F:maj,F:maj,F:sus4(b7),F:maj F:7,Bb:maj F:maj,"
349,D,"D:7,G:7,A:7,A:7 D:9,"
350,C,"F:maj7,D:min7,C:maj7,E:min7,F:maj,C:7,G:maj,C:maj,A:min,G:7,Ab:7,Db:maj7,Eb:min7,F:min7,Gb:maj,Db:maj,"
351,E,"E:maj E:sus4(b7,E:sus4(b7,E:maj D:maj,A:maj E:maj,E:maj,"
352,Db,"Ab:7(b13),Db:maj Gb:7,Db:maj Ab:7(b9,Db:maj7,Bb:dim Db:dim,Eb:min7,Ab:maj Ab:7(b9,A:7,F:7,Bb:min7,Eb:7,Ab:7,Db:maj,Db:aug,Gb:maj7,Gb:maj6,Cb:9,Db:maj9,F:min7 Bb:7(b9),Db:maj7 Gb:7,"
353,Bb,"Db:dim F:7,Bb:maj,C:7,F:7 F:maj6,F:7,Bb:maj Bb:maj,D:7,G:maj,C:sus4(b7) B:7(b9),F:7 Bb:maj,Bb:maj F#:7,B:maj,B:maj F#:7,D:dim F#:7,B:maj F#:maj,"
354,D,"D:maj,E:min,E:dim7 G:dim7,D:maj F#:min,E:min G:min,D:maj B:maj,A:maj D:maj,A:7,A:maj,A:aug,E:dim G:dim,"
355,E,"E:maj,A:sus4 A:maj,B:maj,A:11,A:maj,D:maj,B:min,E:sus4(b7) E:7,E:5(b7),D:maj7,A:maj B:min7,"
356,Eb,"Eb:maj,"
357,Eb,"Bb:sus4(9),Eb:maj Ab:maj,Eb:maj7 Ab:maj,Ab:maj Ab:maj6,Ab:maj7 Ab:maj6,Eb:maj,Ab:maj F:min7,Ab:maj7 Eb:maj,Ab:maj,"
358,G,"E:min9,D:maj7,C:maj9,E:min7,B:min C:maj7,E:min7 B:min7,A:min7 D:sus4(b7),G:sus4(9) G:maj,G:maj(9),G:maj(9) E:min7(11),D:sus4 D:maj,D:maj,F:maj9,A:7,E:min7 D:sus4(b7,E:min7(11),A:9,B:7(b13),D:sus4(b7) D:maj,"
359,G,"G:min,Bb:7 C:7,Eb:7 F:7,G:min C:maj,"
360,B,"B:5,B:5(b7),G:maj,B:min,B:min B:min7,G:maj7,E:min7,"
361,A,"A:maj9,B:min7,B:min7 D:maj,A:maj,G:maj,D:maj,Bb:1,Bb:maj9,C:min7,Eb:maj,C:min,"
362,F#,"D:maj D:maj,D:maj,E:maj,"
363,C,"C:min,Ab:maj,Bb:maj,C:min C:min9,F:min7,"
364,D,"D:7,A:7,G:7 E:7,D:7 A:7,"
365,Ab,"Ab:maj,Db:maj,Db:maj Eb:maj,Db:maj Ab:maj Eb:maj,F:min F:maj,Bb:maj,Eb:maj,Gb:maj,Bb:min,"
366,E,"E:maj,E:min,G:maj,C:maj,A:min,B:maj,E:7,E:maj6,A:maj,"
367,D,"D:min9,C:maj6(9),Bb:maj9,A:sus4(b7,D:min,C:maj,A:min7,G:min7,E:hdim7,A:7,D:sus4,G:min9,D:maj,Bb:maj7,Eb:maj9,C:min9,A:sus4,E:min,A:maj,Eb:min9,Bb:min7,Cb:maj9,Ab:min9,Bb:sus4(b7,Bb:maj,Eb:sus4,Eb:maj,"
368,C,"C:7,C:maj,D:min,D:min7,E:min7,F:maj,G:maj,E:min D:min,"
369,C,"C:maj A:min,F:maj,F:maj G:maj,C:maj,F:maj F:maj,D:min7 G:7,G:11 G:7,C:maj F:maj,C:maj C:7,F:maj F#:dim,G:maj E:7 A:min,A:7,D:maj B:min,G:maj A:sus4,G:maj A:maj,D:maj D:7,G:maj G#:dim,D:maj,G:maj,E:min,A:11,D:maj D:maj,D:maj G:maj,"
370,E,"E:maj,A:maj,B:maj,E:maj E:maj,B:7,E:7,"
371,C,"C:min7,F:maj,Bb:maj G:min,C:maj,Bb:maj7,G:min,"
372,Eb,"Eb:min11,Eb:min7,Ab:min7 Bb:min7,B:maj7,B:maj7 Db:maj,F:hdim7,Bb:sus4(b7) Bb:7,Eb:maj9,Eb:sus4 Eb:maj,B:9,Bb:7,Eb:min9,Ab:min7,Eb:maj,"
373,Ab,"Ab:maj,F:min,Eb:maj,Db:maj,Db:maj Eb:maj,Ab:maj Eb:maj,"
374,A,"D:maj,Db:maj,C:maj,B:maj,E:sus4(b7),A:maj,A:min7,B:min,G:maj D:maj G:maj D:maj,G:maj,"
375,D,"A:1,A:min7,D:maj(#9),C:maj,A:maj(#9),B:min,D:maj,A:maj,G:maj,D:min7,"
376,Eb,"Cb:maj7(#11),Db:11,Eb:min7,Eb:min11,Eb:min(b13),Eb:min6,Eb:maj9,Cb:maj,Db:maj,Bb:sus4 Bb:maj,Ab:7,Bb:aug,Bb:sus4,Bb:maj,Ab:min,Gb:maj(11),F:1(b5,Bb:5(b7),"
377,A,"A:maj,D:7,A:maj F#:7,B:7 E:7,B:7,E:7,"
378,Bb,"Bb:sus4(b7,Bb:maj,B:maj,E:maj,B:sus4(b7,C:maj,G:maj,F:maj,A:min7,G:maj(11),"
379,B,"B:maj,E:maj B:maj,E:maj E:maj,B:maj E:maj,B:maj F#:maj,B:7,C:maj,G:maj C:maj,F:maj C:maj,"
380,B,"E:maj B:maj,B:maj,"
381,A,"D:maj,A:maj E:maj,D:maj A:maj,E:maj,A:maj,"
382,Db,"Ab:7(b13),Db:maj Gb:7,Db:maj Ab:7(b9,Db:maj7,Bb:dim Db:dim,Eb:min7,Ab:maj Ab:7(b9,A:7,F:7,Bb:min7,Eb:7,Ab:7,Db:maj,Db:aug,Gb:maj7,Gb:maj6,Cb:9,Db:maj9,F:min7 Bb:7(b9),Db:maj7 Gb:7,"
383,G,"D:7,G:maj,G:7,C:maj,A:7,D:maj,"
384,A,"A:maj,A:5,G:1,D:1,A:1,C:maj G:maj,F:maj G:maj,E:5,G:5 D:5,G:5,D:5,"
385,Eb,"Bb:maj,G:min,F:maj,Eb:maj,C:maj,Ab:maj,D:min,Db:maj,"
386,G,"G:maj6,G:maj,D:7,C:maj,"
387,Eb,"Eb:maj,C:min,Ab:maj,Bb:maj,Bb:7,"
388,F,"F:maj,D:min,Bb:maj,D:min Bb:maj,C:maj,C:maj C#:dim7,D:min C:maj,"
389,F,"F:maj,Bb:maj,G:min,A:7,A:min,D:7,Eb:9,E:7,Ab:min,Db:7,C:7(11),Ab:dim,C:7,Ab:min7,"
390,D,"A:5(b7),B:min,G:maj,A:maj,G:maj A:maj,D:maj,A:11,"
391,G,"D:7,C:7,G:maj,"
